Id,Sales
136,8234.455078125
137,8501.0400390625
138,7070.26953125
139,10044.9013671875
140,8889.1064453125
141,8132.97607421875
142,7297.93701171875
143,7233.48046875
144,9690.8525390625
145,10660.5771484375
146,9792.5087890625
147,10918.052734375
148,9389.7724609375
149,7182.00244140625
150,10371.1298828125
151,9310.5458984375
152,7647.80419921875
153,7820.39111328125
154,11471.4736328125
155,8563.81640625
156,8025.93212890625
157,11123.1376953125
158,9720.892578125
159,9277.00390625
160,8107.47216796875
161,10413.0458984375
162,8643.02734375
163,6086.90234375
164,8032.11962890625
165,5341.904296875
166,6935.31103515625
167,9495.1416015625
168,9035.8330078125
169,6898.72119140625
170,6266.10400390625
171,10333.826171875
172,6447.65869140625
173,8397.0771484375
174,6855.20654296875
175,7452.21630859375
176,6219.52783203125
177,6737.1923828125
178,11036.337890625
179,8532.7529296875
180,8283.23828125
181,8113.5908203125
182,7640.49853515625
183,5498.80419921875
184,8768.564453125
185,9543.84375
186,3123.94677734375
187,9542.4599609375
188,7248.15673828125
189,9894.4658203125
190,7521.16748046875
191,6114.64794921875
192,15853.783203125
193,4858.21533203125
194,6921.1826171875
195,13803.134765625
196,6418.0595703125
197,10793.240234375
198,3113.765380859375
199,10024.9365234375
200,9626.44140625
201,6573.185546875
202,7597.13037109375
203,8649.310546875
204,7733.2734375
205,7964.86376953125
206,9023.0439453125
207,13138.6904296875
208,4092.4150390625
209,6600.212890625
210,4693.51123046875
211,15226.5166015625
212,7266.45166015625
213,9517.201171875
214,9068.1748046875
215,8591.0185546875
216,9208.736328125
217,7072.31982421875
218,6518.4423828125
219,4168.45556640625
220,5471.80126953125
221,7341.3056640625
222,7019.6376953125
223,9119.0263671875
224,8657.8037109375
225,6810.82958984375
226,8034.11181640625
227,9842.9609375
228,10491.0615234375
229,10678.2431640625
230,11110.2763671875
231,8341.2958984375
232,5780.4443359375
233,11703.8857421875
234,14467.568359375
235,6228.11181640625
236,8496.0224609375
237,5825.04443359375
238,9837.4423828125
239,6724.6474609375
240,5183.22802734375
241,8536.8720703125
242,5547.47705078125
243,7052.4814453125
244,7436.126953125
245,11140.146484375
246,8795.7626953125
247,12200.0810546875
248,9291.53515625
249,8034.02734375
250,11347.6708984375
251,22314.37109375
252,11806.42578125
253,6895.59619140625
254,7054.64111328125
255,8867.6142578125
256,10319.4267578125
257,5879.46923828125
258,6692.58984375
259,16088.4765625
260,6876.4765625
261,13724.58203125
262,15254.4677734375
263,6960.71923828125
264,9224.498046875
265,6439.275390625
266,5660.64599609375
267,9019.20703125
268,10295.1650390625
269,11923.287109375
270,8647.158203125
271,8061.5302734375
272,7314.64794921875
273,8601.677734375
274,8930.78125
275,7430.50439453125
276,4959.4208984375
277,9183.755859375
278,10088.068359375
279,12552.689453125
280,6607.54443359375
281,8828.5830078125
282,5157.59228515625
283,8041.18798828125
284,7162.1298828125
285,7813.03271484375
286,7839.27783203125
287,8283.1435546875
288,7220.2392578125
289,7743.1708984375
290,9153.4990234375
291,9295.7373046875
292,0.0
293,8512.958984375
294,7169.4296875
295,6354.73876953125
296,8546.7294921875
297,8222.6279296875
298,8228.46484375
299,6332.5810546875
300,11807.146484375
301,10349.2626953125
302,9310.9638671875
303,7297.19921875
304,7720.48681640625
305,10508.025390625
306,6357.97021484375
307,4615.9892578125
308,6899.44482421875
309,6498.8994140625
310,7695.05712890625
311,8238.068359375
312,6714.6875
313,8710.9892578125
314,9321.2080078125
315,6348.53515625
316,9615.3291015625
317,7302.35107421875
318,9935.9814453125
319,8508.0400390625
320,16450.08984375
321,7766.744140625
322,5898.32568359375
323,9742.166015625
324,6458.01123046875
325,8151.3115234375
326,7172.31591796875
327,9969.2333984375
328,6817.0166015625
329,9597.20703125
330,8395.779296875
331,7424.2138671875
332,5493.43603515625
333,9813.470703125
334,8529.9697265625
335,14221.236328125
336,10479.7509765625
337,7577.4755859375
338,10832.71875
339,7551.53759765625
340,8755.6943359375
341,8294.8125
342,11124.888671875
343,8031.26953125
344,10798.4912109375
345,7643.1005859375
346,8600.9716796875
347,8016.20068359375
348,9427.9384765625
349,8352.8720703125
350,8351.724609375
351,9207.0322265625
352,9546.748046875
353,9847.7685546875
354,11089.2197265625
355,9505.6708984375
356,8773.1826171875
357,8811.0947265625
358,12471.435546875
359,8523.033203125
360,6886.052734375
361,8388.52734375
362,11338.7666015625
363,7761.54541015625
364,5478.76806640625
365,7220.32861328125
366,8009.03955078125
367,6617.52880859375
368,13383.607421875
369,9489.962890625
370,6927.45654296875
371,9166.8134765625
372,8262.9033203125
373,7528.64599609375
374,7861.9736328125
375,11551.203125
376,9414.837890625
377,14093.1142578125
378,7929.6923828125
379,5267.25341796875
380,9184.728515625
381,11234.5322265625
382,9574.7978515625
383,22842.1484375
384,13358.1533203125
385,8533.314453125
386,10719.611328125
387,11729.12890625
388,12271.3017578125
389,10935.7177734375
390,11350.798828125
391,9641.9345703125
392,8353.3896484375
393,8709.2529296875
394,10317.6748046875
395,6279.72216796875
396,11169.392578125
397,9704.1806640625
398,8878.1083984375
399,7443.052734375
400,9915.3349609375
401,9187.4267578125
402,6870.83203125
403,7780.81689453125
404,7410.28369140625
405,7017.5625
406,8998.9970703125
407,6071.09619140625
408,6860.55078125
409,7374.8525390625
410,8331.3330078125
411,12168.1005859375
412,11317.7841796875
413,8456.166015625
414,8681.2373046875
415,8688.875
416,11152.0634765625
417,6756.32421875
418,6265.787109375
419,7731.1865234375
420,6954.36181640625
421,9487.564453125
422,6349.21337890625
423,11901.82421875
424,9096.779296875
425,3994.922607421875
426,5535.49951171875
427,12346.669921875
428,7104.2646484375
429,8967.0556640625
430,10112.9130859375
431,12227.4208984375
432,8964.46484375
433,8371.4873046875
434,8903.6240234375
435,3249.1279296875
436,6556.00390625
437,8001.404296875
438,9286.326171875
439,8766.3984375
440,9577.0810546875
441,9714.73828125
442,6923.3017578125
443,6093.41455078125
444,13250.3369140625
445,9579.8759765625
446,6945.7109375
447,8091.07177734375
448,10394.62890625
449,11543.2294921875
450,7347.1337890625
451,7307.96044921875
452,7651.35009765625
453,8592.591796875
454,6515.5146484375
455,8577.1162109375
456,7181.48193359375
457,7092.951171875
458,9465.6640625
459,12461.234375
460,5072.890625
461,7124.59521484375
462,5401.90087890625
463,6680.84814453125
464,9715.4697265625
465,10459.849609375
466,9821.0927734375
467,12892.4990234375
468,7016.67236328125
469,13397.5791015625
470,15217.341796875
471,10051.8408203125
472,9904.5693359375
473,4870.78955078125
474,8893.2021484375
475,7638.8447265625
476,7064.13525390625
477,7657.74560546875
478,10063.9462890625
479,10968.705078125
480,5667.55078125
481,7353.31005859375
482,7780.00048828125
483,8403.8388671875
484,11266.970703125
485,9095.6513671875
486,6527.943359375
487,9206.583984375
488,7280.75
489,6934.78173828125
490,7643.9609375
491,11497.224609375
492,9999.697265625
493,11104.439453125
494,10043.2353515625
495,6351.93310546875
496,9901.357421875
497,12574.59375
498,7348.94189453125
499,8495.681640625
500,7353.80810546875
501,7849.640625
502,12528.05078125
503,10113.7138671875
504,10789.7509765625
505,5799.26513671875
506,8018.3876953125
507,10594.96484375
508,8996.1904296875
509,7845.62109375
510,10165.2490234375
511,7301.27197265625
512,7680.794921875
513,15231.251953125
514,8082.50244140625
515,12147.623046875
516,8090.82470703125
517,7211.54638671875
518,9099.486328125
519,8316.955078125
520,5490.71728515625
521,7899.05224609375
522,9926.8125
523,24281.640625
524,9745.4375
525,10869.9150390625
526,9942.1240234375
527,13079.6015625
528,11935.654296875
529,8564.4375
530,4451.33154296875
531,6887.62939453125
532,11498.1455078125
533,13426.603515625
534,8991.8583984375
535,7740.66748046875
536,10990.990234375
537,8003.12158203125
538,6309.20654296875
539,8205.4775390625
540,6667.03466796875
541,9419.8857421875
542,7610.02490234375
543,4749.49609375
544,12860.298828125
545,12165.7109375
546,14438.67578125
547,8391.7041015625
548,7425.33984375
549,6714.65576171875
550,10239.93359375
551,9769.5498046875
552,9000.4736328125
553,8919.2724609375
554,4774.091796875
555,8210.61328125
556,9451.951171875
557,5308.75
558,4659.484375
559,8565.15625
560,14434.4345703125
561,7444.6572265625
562,25368.841796875
563,6044.234375
564,6794.51123046875
565,8535.8056640625
566,7027.95849609375
567,7442.0869140625
568,8287.537109375
569,5222.333984375
570,9707.6435546875
571,8854.3544921875
572,8562.8125
573,5516.3662109375
574,10933.18359375
575,7822.29345703125
576,11167.1982421875
577,7405.08349609375
578,7675.48583984375
579,8437.064453125
580,12006.1220703125
581,8278.6728515625
582,7949.388671875
583,6451.146484375
584,6925.8447265625
585,7106.22314453125
586,15621.72265625
587,9471.642578125
588,8820.916015625
589,6331.11376953125
590,7768.826171875
591,10109.5478515625
592,6099.845703125
593,8927.5615234375
594,6975.07470703125
595,14241.8408203125
596,5198.626953125
597,7803.8125
598,9277.47265625
599,10829.3818359375
600,9667.3212890625
601,6931.47509765625
602,9065.6845703125
603,8565.646484375
604,11067.5380859375
605,8187.0595703125
606,7189.712890625
607,4917.21484375
608,10729.021484375
609,5556.39501953125
610,5368.29248046875
611,7277.72265625
612,10095.40234375
613,7387.21484375
614,7118.45458984375
615,9674.654296875
616,10435.6953125
617,7807.6689453125
618,8064.17578125
619,7462.45166015625
620,9698.1298828125
621,8207.4580078125
622,7165.23193359375
623,8750.9775390625
624,9470.947265625
625,7009.88916015625
626,11386.5263671875
627,9146.65625
628,11344.8134765625
629,7202.40380859375
630,9645.080078125
631,8526.1142578125
632,10225.72265625
633,9256.9404296875
634,7229.6181640625
635,6752.71630859375
636,7860.4892578125
637,10975.5078125
638,7934.54150390625
639,6468.73828125
640,15997.1328125
641,6344.84228515625
642,5520.59814453125
643,12257.732421875
644,10783.0947265625
645,13355.6181640625
646,4883.27587890625
647,8540.8955078125
648,8888.521484375
649,5382.20751953125
650,7470.40625
651,10179.71484375
652,8256.7978515625
653,8970.5205078125
654,8803.4501953125
655,10650.7900390625
656,5355.0107421875
657,10300.0751953125
658,7868.78564453125
659,6489.8740234375
660,5476.12451171875
661,10814.0546875
662,11696.46484375
663,7432.60986328125
664,7199.1484375
665,8696.892578125
666,10102.14453125
667,9935.2236328125
668,9621.0908203125
669,8819.0986328125
670,9067.7861328125
671,9530.408203125
672,9940.208984375
673,10114.8134765625
674,8697.0009765625
675,5152.01171875
676,11790.986328125
677,7828.77978515625
678,9074.4306640625
679,8765.4287109375
680,7860.93896484375
681,4493.9482421875
682,14975.48828125
683,7205.63330078125
684,10630.7265625
685,6179.27099609375
686,6714.2841796875
687,10974.9208984375
688,6658.8427734375
689,7980.6123046875
690,6172.76171875
691,12704.302734375
692,6554.60986328125
693,7133.6865234375
694,9308.326171875
695,7548.296875
696,9307.6689453125
697,11502.6103515625
698,14809.451171875
699,8324.001953125
700,7189.4248046875
701,6795.93701171875
702,6519.43115234375
703,4809.1806640625
704,12486.2412109375
705,9857.814453125
706,7399.92236328125
707,12588.357421875
708,6480.40966796875
709,11142.654296875
710,6864.3798828125
711,9515.521484375
712,7494.15673828125
713,10618.080078125
714,7943.294921875
715,6782.85595703125
716,7555.5
717,8439.51171875
718,9449.265625
719,7013.05908203125
720,10280.4462890625
721,11256.1982421875
722,11318.6591796875
723,10781.0380859375
724,9547.0029296875
725,7645.01806640625
726,12590.314453125
727,4909.037109375
728,6894.60986328125
729,12905.5888671875
730,8054.75927734375
731,8297.724609375
732,6640.49365234375
733,18354.59765625
734,7641.51904296875
735,6650.166015625
736,7476.98583984375
737,7506.9912109375
738,10376.056640625
739,10772.763671875
740,10360.5908203125
741,11163.34375
742,10879.7060546875
743,6060.681640625
744,7384.3193359375
745,8273.58203125
746,9947.265625
747,9182.4599609375
748,7259.12939453125
749,6360.099609375
750,6677.19775390625
751,4535.68310546875
752,8092.80810546875
753,9693.6728515625
754,7793.45849609375
755,13668.9716796875
756,21410.74609375
757,8776.689453125
758,6586.7041015625
759,9633.6064453125
760,8770.36328125
761,9062.5634765625
762,7660.7626953125
763,8102.8798828125
764,5975.27001953125
765,9522.7763671875
766,8379.4599609375
767,8186.005859375
768,13273.23046875
769,12386.44140625
770,12805.955078125
771,7190.05615234375
772,4674.6025390625
773,6005.63330078125
774,7955.6162109375
775,8420.873046875
776,5851.75244140625
777,7066.2783203125
778,6113.5166015625
779,8550.4970703125
780,7276.19580078125
781,3731.1474609375
782,8422.439453125
783,9154.8515625
784,8217.3984375
785,10516.1669921875
786,3667.6767578125
787,11091.875
788,20147.994140625
789,4597.41015625
790,9878.23828125
791,7450.80908203125
792,9327.1044921875
793,6244.416015625
794,5909.2333984375
795,5973.4462890625
796,8549.0615234375
797,6055.7294921875
798,8836.064453125
799,12486.4794921875
800,6749.10400390625
801,5355.4599609375
802,8887.0126953125
803,6301.18408203125
804,6783.31494140625
805,6420.759765625
806,8028.50439453125
807,13791.2392578125
808,9255.2626953125
809,9612.615234375
810,8662.8916015625
811,4851.7685546875
812,7171.6591796875
813,7001.62353515625
814,9424.2353515625
815,6508.60791015625
816,6747.87451171875
817,10842.279296875
818,7395.2021484375
819,7310.28173828125
820,11804.3310546875
821,8227.138671875
822,11528.8046875
823,8977.67578125
824,9108.1953125
825,7064.115234375
826,11635.314453125
827,14353.5625
828,8045.96728515625
829,6433.73779296875
830,8749.349609375
831,12044.578125
832,8827.2109375
833,8402.869140625
834,7539.798828125
835,9232.841796875
836,5798.89501953125
837,7663.16015625
838,10194.5517578125
839,7310.462890625
840,6663.39794921875
841,3584.606201171875
842,21705.888671875
843,10216.880859375
844,5775.53955078125
845,6421.42138671875
846,10674.1494140625
847,10770.390625
848,8160.03173828125
849,11660.2763671875
850,6307.3896484375
851,8930.5849609375
852,5408.65478515625
853,9970.080078125
854,6953.001953125
855,9119.3564453125
856,8427.71875
857,8361.1689453125
858,6627.4775390625
859,7378.03271484375
860,8906.5546875
861,7469.62255859375
862,9837.94921875
863,11938.0908203125
864,5492.19921875
865,10133.9619140625
866,8592.337890625
867,7087.5068359375
868,8818.6865234375
869,6481.8564453125
870,5501.0126953125
871,8976.759765625
872,9871.5234375
873,6181.03369140625
874,6864.96240234375
875,6071.8896484375
876,0.0
877,8801.5439453125
878,10619.8935546875
879,5039.6318359375
880,10531.3935546875
881,7077.8466796875
882,7111.49169921875
883,6875.47998046875
884,7472.48681640625
885,6916.1142578125
886,7961.7646484375
887,8447.734375
888,7780.81689453125
889,5563.517578125
890,7733.11865234375
891,8536.888671875
892,8614.05859375
893,6594.14697265625
894,8829.86328125
895,11323.9287109375
896,10677.6728515625
897,6120.3779296875
898,7665.8427734375
899,6688.93310546875
900,7137.13037109375
901,10102.5400390625
902,5525.287109375
903,12400.2001953125
904,8750.3681640625
905,7321.50244140625
906,13851.5595703125
907,8711.263671875
908,5981.02880859375
909,13732.03125
910,7694.77099609375
911,13679.7314453125
912,8997.2978515625
913,10052.8564453125
914,11203.748046875
915,8552.9599609375
916,6863.45654296875
917,9588.3779296875
918,9922.552734375
919,8621.3984375
920,7068.46923828125
921,9788.9130859375
922,7738.57861328125
923,6099.77001953125
924,6277.19482421875
925,6982.037109375
926,10048.466796875
927,7793.6142578125
928,12289.9130859375
929,8844.310546875
930,7007.98388671875
931,7254.82421875
932,10383.095703125
933,9451.302734375
934,8967.5517578125
935,9864.7373046875
936,8726.3486328125
937,7627.59619140625
938,8624.8857421875
939,7386.45361328125
940,8424.8818359375
941,6374.40771484375
942,7885.0361328125
943,9257.5234375
944,8019.244140625
945,6102.8662109375
946,6426.353515625
947,8449.232421875
948,8650.16015625
949,5978.07470703125
950,6404.94189453125
951,9396.142578125
952,8225.01171875
953,7829.884765625
954,6873.5390625
955,6937.375
956,4936.798828125
957,8730.4609375
958,7179.2900390625
959,9362.345703125
960,8113.68359375
961,9409.2001953125
962,9377.654296875
963,10876.16796875
964,9050.634765625
965,10690.451171875
966,8674.2275390625
967,9684.587890625
968,8964.234375
969,5894.70947265625
970,4885.08349609375
971,7952.74853515625
972,4658.45751953125
973,9746.970703125
974,12226.791015625
975,9569.59375
976,9435.9541015625
977,5511.443359375
978,10073.962890625
979,7455.26611328125
980,8853.509765625
981,8959.404296875
982,8279.65234375
983,9222.984375
984,6983.0625
985,10740.7138671875
986,5599.357421875
987,8829.3408203125
988,5289.57275390625
989,6553.00927734375
990,8021.43994140625
991,7857.58056640625
992,7782.16015625
993,8003.78564453125
994,6701.2578125
995,10255.826171875
996,7146.7080078125
997,6931.4423828125
998,6813.14892578125
999,10343.341796875
1000,7677.87255859375
1001,7176.640625
1002,9183.44921875
1003,7964.9775390625
1004,7753.1845703125
1005,6662.32421875
1006,9295.896484375
1007,8531.890625
1008,7989.05078125
1009,7049.02490234375
1010,11415.1787109375
1011,12103.076171875
1012,8363.849609375
1013,6851.23876953125
1014,13017.19140625
1015,9628.71875
1016,8613.146484375
1017,8163.27783203125
1018,15120.873046875
1019,12128.9609375
1020,9776.1591796875
1021,9866.6376953125
1022,10323.7978515625
1023,7362.53173828125
1024,10613.5341796875
1025,7632.5595703125
1026,12566.716796875
1027,13188.142578125
1028,6216.90625
1029,4904.8623046875
1030,4976.89794921875
1031,5394.357421875
1032,12134.0986328125
1033,14314.927734375
1034,9057.4130859375
1035,5829.44091796875
1036,6985.4140625
1037,9783.322265625
1038,7949.05517578125
1039,13788.4501953125
1040,9263.4765625
1041,7042.4658203125
1042,6625.92919921875
1043,9056.9462890625
1044,6346.4404296875
1045,10482.509765625
1046,9830.736328125
1047,7580.3525390625
1048,10033.48828125
1049,5288.185546875
1050,9750.9326171875
1051,8189.58251953125
1052,8917.0263671875
1053,10410.7724609375
1054,7198.2626953125
1055,7488.5263671875
1056,6229.22265625
1057,9584.3818359375
1058,10284.5361328125
1059,9618.7783203125
1060,8594.673828125
1061,10550.91796875
1062,8124.525390625
1063,5579.33251953125
1064,13657.0224609375
1065,6381.05712890625
1066,14609.5830078125
1067,7557.03515625
1068,5487.0625
1069,8350.3388671875
1070,9374.9541015625
1071,6712.57421875
1072,7549.31201171875
1073,8741.3095703125
1074,7114.5244140625
1075,13157.9267578125
1076,5879.5478515625
1077,6023.31396484375
1078,8018.05859375
1079,10888.685546875
1080,11106.88671875
1081,7543.12939453125
1082,7626.7451171875
1083,6995.5087890625
1084,7517.26611328125
1085,9851.85546875
1086,6654.455078125
1087,10321.533203125
1088,6595.34814453125
1089,9422.123046875
1090,7005.77880859375
1091,10303.671875
1092,7523.69287109375
1093,8058.701171875
1094,5753.5126953125
1095,5206.556640625
1096,8748.1572265625
1097,13191.3759765625
1098,5249.13232421875
1099,9321.3154296875
1100,6438.2255859375
1101,10153.33984375
1102,7372.91845703125
1103,8959.3447265625
1104,5397.0390625
1105,7618.48583984375
1106,7343.7568359375
1107,6881.0693359375
1108,5557.42333984375
1109,6208.6572265625
1110,5807.2861328125
1111,6244.8212890625
1112,10253.322265625
1113,9851.2919921875
1114,20076.427734375
1115,10033.181640625
1116,5958.0654296875
1117,6703.73828125
1118,6788.55126953125
1119,11554.5634765625
1120,5133.361328125
1121,8136.615234375
1122,10330.2197265625
1123,6131.158203125
1124,8345.7763671875
1125,6701.0341796875
1126,9132.1337890625
1127,9404.2919921875
1128,6331.7236328125
1129,6338.92041015625
1130,7399.73876953125
1131,9109.00390625
1132,6861.296875
1133,8696.1630859375
1134,7758.4072265625
1135,7952.56640625
1136,6676.24267578125
1137,5781.80078125
1138,6294.32373046875
1139,9025.1103515625
1140,10657.4052734375
1141,7346.615234375
1142,9467.3798828125
1143,5043.2861328125
1144,8487.7119140625
1145,6561.17724609375
1146,7398.94140625
1147,6246.0126953125
1148,8955.2529296875
1149,8262.951171875
1150,10096.0380859375
1151,9439.5732421875
1152,6625.291015625
1153,5776.85595703125
1154,6249.14111328125
1155,4973.78955078125
1156,7691.97509765625
1157,10063.4951171875
1158,7045.75830078125
1159,5330.009765625
1160,6930.82080078125
1161,6067.73828125
1162,9856.056640625
1163,4585.54150390625
1164,7734.3427734375
1165,5277.9609375
1166,9072.1025390625
1167,8187.0126953125
1168,5692.2119140625
1169,8315.8603515625
1170,5247.525390625
1171,7130.38037109375
1172,8780.2138671875
1173,6599.72802734375
1174,6742.5732421875
1175,9787.5126953125
1176,7631.94091796875
1177,7604.0244140625
1178,8174.44287109375
1179,9465.0771484375
1180,6860.0009765625
1181,6389.27294921875
1182,8138.6875
1183,9674.5439453125
1184,9390.7939453125
1185,6642.97705078125
1186,8914.8662109375
1187,6768.4052734375
1188,6006.4638671875
1189,7327.98583984375
1190,8005.43505859375
1191,9011.9326171875
1192,7619.81591796875
1193,5575.19384765625
1194,5770.99609375
1195,8734.966796875
1196,6515.38427734375
1197,9522.9306640625
1198,4198.9775390625
1199,10086.9228515625
1200,6871.20556640625
1201,5536.0859375
1202,5028.8896484375
1203,5984.509765625
1204,6161.70849609375
1205,9057.974609375
1206,5800.57080078125
1207,8310.1826171875
1208,7389.49072265625
1209,7091.14501953125
1210,5601.27490234375
1211,5866.80859375
1212,7126.09716796875
1213,6702.99658203125
1214,6402.32177734375
1215,8232.962890625
1216,10432.37109375
1217,7896.7998046875
1218,6347.693359375
1219,11026.9208984375
1220,6868.1064453125
1221,6917.677734375
1222,8518.482421875
1223,11378.0908203125
1224,7849.20654296875
1225,5087.0107421875
1226,6794.03125
1227,7158.45556640625
1228,5831.9990234375
1229,5626.54443359375
1230,8417.115234375
1231,7020.849609375
1232,6008.1484375
1233,7453.53125
1234,6697.5068359375
1235,6730.12109375
1236,6080.24658203125
1237,7384.29150390625
1238,8544.8955078125
1239,6508.52099609375
1240,12786.46484375
1241,6780.35888671875
1242,6295.13427734375
1243,8091.53466796875
1244,8765.404296875
1245,6118.43408203125
1246,4872.9365234375
1247,8304.8349609375
1248,7123.208984375
1249,6079.81201171875
1250,7142.939453125
1251,7373.1435546875
1252,7662.560546875
1253,6443.029296875
1254,9006.2265625
1255,8404.0234375
1256,7282.7431640625
1257,6737.43017578125
1258,7064.89013671875
1259,8692.1240234375
1260,9659.044921875
1261,8920.982421875
1262,9385.8330078125
1263,9250.2861328125
1264,6385.59912109375
1265,9086.98828125
1266,7959.0693359375
1267,7455.8564453125
1268,8137.23583984375
1269,9708.8095703125
1270,8363.8017578125
1271,8631.4931640625
1272,9881.2158203125
1273,8553.44140625
1274,9009.62890625
1275,7130.53662109375
1276,9044.1533203125
1277,7063.34033203125
1278,6377.5947265625
1279,7227.37060546875
1280,4518.4619140625
1281,6533.892578125
1282,10541.744140625
1283,8539.16796875
1284,5614.66943359375
1285,6010.32666015625
1286,10238.01953125
1287,7279.60400390625
1288,9003.0830078125
1289,6086.1591796875
1290,6219.30810546875
1291,5864.251953125
1292,5879.2900390625
1293,11790.9306640625
1294,8183.89013671875
1295,8045.6142578125
1296,7788.70263671875
1297,6194.09423828125
1298,5300.5986328125
1299,7676.00537109375
1300,7897.3271484375
1301,4564.92041015625
1302,7813.75537109375
1303,6703.8662109375
1304,8236.30078125
1305,7441.54052734375
1306,5801.611328125
1307,10914.533203125
1308,5466.302734375
1309,6318.61376953125
1310,12430.7744140625
1311,5717.28076171875
1312,7949.517578125
1313,3211.29345703125
1314,9302.734375
1315,9936.162109375
1316,5749.66162109375
1317,7234.01171875
1318,7550.62255859375
1319,7194.412109375
1320,8063.03759765625
1321,8801.2421875
1322,12554.4375
1323,3127.751953125
1324,6085.52685546875
1325,4855.88916015625
1326,14360.2861328125
1327,6061.72802734375
1328,7788.5986328125
1329,7787.1572265625
1330,8273.1787109375
1331,8926.19921875
1332,6009.35791015625
1333,6547.79248046875
1334,5075.6982421875
1335,5876.75
1336,6263.95263671875
1337,7075.89599609375
1338,7932.9453125
1339,7213.15625
1340,6124.61181640625
1341,8487.9716796875
1342,8014.6103515625
1343,8838.0029296875
1344,9860.3349609375
1345,8582.4189453125
1346,7632.14453125
1347,4922.36328125
1348,11157.69140625
1349,13352.4345703125
1350,5987.11328125
1351,8954.056640625
1352,5742.65673828125
1353,9788.1201171875
1354,6404.875
1355,5243.81787109375
1356,7695.73974609375
1357,4973.4716796875
1358,7454.28466796875
1359,6684.615234375
1360,9871.240234375
1361,8186.64599609375
1362,10265.4755859375
1363,8805.9111328125
1364,6601.62939453125
1365,10099.1005859375
1366,22304.9453125
1367,10749.814453125
1368,8159.93017578125
1369,5731.54248046875
1370,7518.13330078125
1371,10118.8759765625
1372,6163.85986328125
1373,5464.87451171875
1374,15052.2685546875
1375,6584.8134765625
1376,14245.671875
1377,12806.541015625
1378,6225.15380859375
1379,8725.44140625
1380,5683.39599609375
1381,5335.4677734375
1382,8557.0400390625
1383,9013.703125
1384,10574.6328125
1385,8421.08984375
1386,9112.18359375
1387,7443.61328125
1388,7433.38232421875
1389,7033.9736328125
1390,7602.7626953125
1391,3994.793212890625
1392,6973.564453125
1393,8311.2451171875
1394,11219.48828125
1395,5742.7333984375
1396,7247.70703125
1397,4768.92138671875
1398,7139.26806640625
1399,6649.94384765625
1400,5939.7998046875
1401,6696.1337890625
1402,8022.373046875
1403,6932.8173828125
1404,7800.404296875
1405,8855.8828125
1406,9641.9892578125
1407,0.0
1408,6907.42529296875
1409,7043.73583984375
1410,6527.89990234375
1411,8188.30126953125
1412,7752.3193359375
1413,7770.841796875
1414,5563.48046875
1415,10706.4306640625
1416,8097.96630859375
1417,6272.84326171875
1418,6527.513671875
